,ID,Sex,Age,âÒìöéûä‘,15çŒÇ‹Ç≈ÇÃåß,15çŒÇ‹Ç≈ÇÃínàÊ,15çŒÇ‹Ç≈ÇÃìåêº,ç°èZÇÒÇ≈Ç¢ÇÈåß,ç°èZÇÒÇ≈Ç¢ÇÈínàÊ,ç°èZÇÒÇ≈Ç¢ÇÈìåêº,ç°Ç∆êÃÇ™àÍèè=0,0:Ç¶Ç—,1:åäéq,2:Ç‹ÇÆÇÎ,3:Ç¢Ç©,4:Ç§Ç…,5:Ç¢Ç≠ÇÁ,6:ã éq,7:Ç∆ÇÎ,8:ìSâŒä™,9:Ç©Ç¡Çœä™,è„à 3ÉlÉ^ÇÃÇ±Ç¡ÇƒÇËïΩãœ,è„à 3ÉlÉ^ÇÃÇ∫Ç¢ÇΩÇ≠ïΩãœ
3720,1289,0,4,257,12,3,0,12,3,0,0,10,3,7,9,1,4,5,2,6,8,0.763761,3.255065
3721,3593,0,3,287,26,6,1,26,6,1,0,6,4,8,7,5,1,10,2,3,9,1.35462,2.920218
3722,9630,1,2,352,0,0,0,21,2,0,1,7,3,6,9,2,1,4,5,8,10,1.001433,2.658368
3723,4781,0,2,359,13,3,0,14,3,0,1,5,1,6,9,3,7,2,4,8,10,1.369166,2.104069
3724,1587,1,2,348,30,7,1,30,7,1,0,4,2,3,6,9,10,1,5,7,8,1.688005,1.633217
3725,8196,1,2,479,29,6,1,29,6,1,0,6,1,10,7,3,4,8,2,5,9,0.763761,3.255065
3726,9050,1,2,277,13,3,0,13,3,0,0,10,3,8,6,2,4,9,1,5,7,0.763761,3.255065
3727,9440,1,2,256,26,6,1,26,6,1,0,5,8,9,1,3,2,6,10,4,7,1.588772,2.499265
3728,6531,0,2,199,13,3,0,13,3,0,0,6,2,7,3,9,5,4,1,8,10,1.38888,2.664355
3729,8135,1,2,317,1,1,0,0,0,0,1,4,7,5,3,1,8,9,2,10,6,1.3511,3.095963
3730,6825,0,3,478,6,1,0,13,3,0,1,3,7,1,6,4,5,8,2,9,10,1.683464,2.732866
3731,4491,0,3,235,45,9,1,39,9,1,1,5,7,2,3,6,4,8,1,9,10,1.669938,2.62511
3732,3083,0,1,297,27,6,1,27,6,1,0,6,1,4,5,3,7,9,2,8,10,0.763761,3.255065
3733,3585,0,4,262,26,6,1,26,6,1,0,5,2,7,10,1,4,6,3,8,9,0.763761,3.255065
3734,9565,1,1,202,0,0,0,0,0,0,0,1,9,4,7,5,2,6,3,8,10,1.515235,3.006412
3735,6121,0,3,735,37,8,1,37,8,1,0,5,7,8,6,1,2,10,3,4,9,0.87659,3.489366
3736,5387,0,2,290,16,3,0,16,3,0,0,1,5,7,6,2,3,8,4,9,10,1.602298,2.607022
3737,6803,0,4,322,0,0,0,11,3,0,1,6,8,2,7,3,4,9,1,5,10,1.044819,3.21582
3738,1524,0,2,381,19,5,0,19,5,0,0,3,4,1,2,6,5,10,7,9,8,2.395646,1.742765
3739,1350,0,4,321,0,0,0,29,6,1,1,6,7,3,10,2,4,8,1,5,9,1.044819,3.21582
3740,9277,1,2,271,11,3,0,11,3,0,0,6,4,5,7,1,3,9,2,8,10,0.87659,3.489366
3741,5043,0,2,211,29,6,1,29,6,1,0,1,6,5,7,8,2,10,3,4,9,1.515235,3.006412
3742,1346,1,2,376,18,5,0,18,5,0,0,6,5,4,7,8,1,10,2,3,9,1.35462,2.920218
3743,4599,0,4,405,44,9,1,44,9,1,0,7,4,2,5,6,9,8,1,3,10,1.522849,2.646672
3744,1516,1,1,365,40,9,1,40,9,1,0,6,7,8,5,1,2,9,3,4,10,0.87659,3.489366
3745,1765,1,1,206,14,3,0,14,3,0,0,6,1,9,7,2,3,5,4,8,10,1.001433,2.658368
3746,8115,1,3,209,39,9,1,31,7,1,1,8,7,1,6,5,4,10,2,3,9,1.522849,2.646672
3747,8370,1,1,472,33,7,1,33,7,1,0,5,7,3,8,2,4,9,1,6,10,1.044819,3.21582
3748,9382,1,3,262,29,6,1,29,6,1,0,2,3,6,1,9,10,5,8,7,4,2.114588,1.78201
3749,4907,0,3,240,11,3,0,11,3,0,0,6,8,2,7,5,3,10,1,4,9,1.195429,3.018514
3750,1304,0,3,679,36,8,1,31,7,1,1,4,6,7,5,2,3,9,1,8,10,0.87659,3.489366
3751,3095,0,2,253,16,3,0,8,3,0,1,7,6,2,8,4,3,10,1,5,9,1.195429,3.018514
3752,8511,1,2,228,29,6,1,29,6,1,0,9,3,7,5,1,6,8,2,4,10,0.763761,3.255065
3753,1409,1,1,700,0,0,0,0,0,0,0,3,10,1,5,9,2,8,7,4,6,1.921137,2.136169
3754,6313,0,3,348,18,5,0,16,3,0,1,10,1,7,6,3,2,9,4,5,8,1.001433,2.658368
3755,5571,0,1,204,0,0,0,0,0,0,0,3,5,8,7,1,4,9,2,6,10,1.364625,3.203719
3756,8661,1,1,177,23,6,1,11,3,0,1,8,6,1,9,10,7,3,4,2,5,2.128255,1.495676
3757,6649,0,3,239,42,9,1,42,9,1,0,5,1,6,8,2,4,9,3,7,10,0.763761,3.255065
3758,6869,0,3,268,11,3,0,11,3,0,0,4,7,2,5,3,6,10,1,8,9,1.044819,3.21582
3759,8063,1,1,324,31,7,1,31,7,1,0,7,10,4,6,8,1,5,2,3,9,1.35462,2.920218
3760,8292,1,2,498,22,2,0,22,2,0,0,9,6,3,7,4,1,5,2,8,10,1.195429,3.018514
3761,8253,1,2,382,13,3,0,12,3,0,1,1,2,6,10,9,5,3,8,4,7,2.007811,1.621115
3762,10091,1,2,272,0,0,0,0,0,0,0,4,7,3,8,10,1,5,2,6,9,1.195429,3.018514
3763,6409,0,0,293,13,3,0,13,3,0,0,3,2,5,7,1,6,10,4,8,9,1.489469,2.37272
3764,9641,1,2,238,29,6,1,12,3,0,1,2,1,5,7,9,8,3,4,6,10,2.007811,1.621115
3765,9892,1,1,205,26,6,1,26,6,1,0,2,10,5,3,6,4,7,1,9,8,1.989744,2.613009
3766,5737,0,1,237,46,10,1,46,10,1,0,3,6,1,2,8,5,4,7,9,10,2.395646,1.742765
3767,8337,1,2,291,26,6,1,26,6,1,0,4,1,10,2,7,3,5,6,9,8,1.626553,2.067658
3768,6291,0,2,300,29,6,1,29,6,1,0,5,1,7,4,2,9,8,3,6,10,0.763761,3.255065
3769,1640,0,3,444,14,3,0,12,3,0,1,1,3,6,8,4,10,9,2,5,7,1.402406,2.772111
3770,9890,1,2,213,13,3,0,13,3,0,0,3,9,8,5,1,2,6,10,4,7,1.602298,2.607022
3771,1456,1,2,196,13,3,0,13,3,0,0,2,8,7,6,3,1,9,10,4,5,1.602298,2.607022
3772,3283,0,3,209,39,9,1,39,9,1,0,9,3,4,6,1,8,7,2,5,10,0.763761,3.255065
3773,5579,0,2,208,5,1,0,14,3,0,1,9,6,2,4,1,3,8,5,7,10,1.282492,2.619123
3774,3395,0,2,299,18,5,0,18,5,0,0,1,6,3,4,10,2,5,9,7,8,1.921137,2.136169
3775,9419,1,1,285,33,7,1,33,7,1,0,7,1,2,8,5,3,6,10,4,9,1.320272,2.187515
3776,4517,0,3,276,13,3,0,12,3,0,1,7,6,5,8,4,2,9,1,3,10,1.35462,2.920218
3777,4583,0,5,335,6,1,0,13,3,0,1,2,10,3,1,7,4,6,5,8,9,2.395646,1.742765
3778,5475,0,1,389,30,7,1,30,7,1,0,9,7,2,10,3,4,6,1,5,8,1.044819,3.21582
3779,6499,0,3,172,18,5,0,18,5,0,0,5,3,2,4,10,6,7,1,8,9,1.082599,2.784213
3780,9141,1,3,286,18,5,0,18,5,0,0,8,4,5,6,1,2,10,3,7,9,0.87659,3.489366
3781,4065,0,4,263,13,3,0,16,3,0,1,3,8,2,10,1,6,7,9,4,5,1.770527,2.333475
3782,1936,0,2,277,31,7,1,31,7,1,0,3,8,7,5,9,1,2,6,4,10,2.12064,1.855417
3783,8582,1,2,295,31,7,1,26,6,1,1,7,9,5,8,1,2,10,6,4,3,1.936155,2.334215
3784,1277,1,2,401,0,0,0,0,0,0,0,1,4,2,3,10,7,6,9,5,8,2.395646,1.742765
3785,1160,0,3,413,16,3,0,22,2,0,1,2,10,9,4,1,3,6,5,7,8,1.602298,2.607022
3786,9932,1,1,254,26,6,1,26,6,1,0,2,3,4,5,7,1,6,9,8,10,1.640078,2.175414
3787,1139,1,3,367,30,7,1,14,3,0,1,5,8,3,9,2,4,7,1,6,10,1.044819,3.21582
3788,9849,1,3,256,12,3,0,12,3,0,0,3,10,1,4,5,6,7,2,8,9,1.683464,2.732866
3789,8107,1,3,323,5,1,0,6,1,0,1,3,5,2,4,10,9,8,1,6,7,1.683464,2.732866
3790,8801,1,4,360,26,6,1,29,6,1,1,3,9,1,2,5,4,8,10,6,7,2.395646,1.742765
3791,9359,1,2,233,8,3,0,13,3,0,1,2,9,3,6,10,1,8,4,5,7,1.921137,2.136169
3792,8955,1,2,398,26,6,1,39,9,1,1,7,6,2,8,5,4,9,1,3,10,1.522849,2.646672
3793,9488,1,1,288,13,3,0,13,3,0,0,4,9,7,3,10,8,1,6,2,5,2.434535,1.375819
3794,8867,1,1,370,0,0,0,0,0,0,0,2,10,8,1,3,9,7,6,4,5,2.076807,2.213618
3795,9431,1,3,407,29,6,1,25,6,1,1,2,6,4,7,10,5,9,1,3,8,1.842655,2.63457
3796,5127,0,0,231,11,3,0,11,3,0,0,2,4,5,1,9,8,10,7,6,3,3.049309,1.457857
3797,1209,0,1,280,42,9,1,12,3,0,1,9,7,2,8,3,4,10,1,5,6,1.044819,3.21582
3798,6639,0,5,425,26,6,1,25,6,1,1,2,5,3,10,4,7,9,1,6,8,1.683464,2.732866
3799,8802,1,3,295,40,9,1,40,9,1,0,5,3,4,2,10,6,8,1,7,9,1.38888,2.664355
3800,5401,0,4,322,31,7,1,30,7,1,1,4,3,2,9,1,6,7,5,8,10,1.169662,2.384822
3801,9713,1,3,257,13,3,0,13,3,0,0,10,1,9,4,3,2,8,5,6,7,1.001433,2.658368
3802,5167,0,3,346,16,3,0,16,3,0,0,2,5,3,4,9,8,6,1,7,10,1.683464,2.732866
3803,5539,0,2,275,0,0,0,14,3,0,1,5,6,3,8,10,1,4,2,7,9,1.195429,3.018514
3804,3439,0,2,249,16,3,0,16,3,0,0,4,2,7,5,10,9,3,1,6,8,1.282103,2.50346
3805,9372,1,1,465,11,3,0,11,3,0,0,9,4,6,7,1,2,10,3,8,5,0.87659,3.489366
3806,1116,0,3,289,18,5,0,18,5,0,0,5,7,4,6,1,9,8,2,3,10,1.204011,3.117524
3807,6059,0,1,586,27,6,1,27,6,1,0,8,7,3,5,1,4,10,2,6,9,1.044819,3.21582
3808,9246,1,2,177,26,6,1,26,6,1,0,1,8,3,5,9,6,4,2,7,10,1.683464,2.732866
3809,9290,1,0,192,14,3,0,14,3,0,0,3,5,7,4,10,2,9,1,6,8,1.515235,3.006412
3810,6991,0,2,212,18,5,0,18,5,0,0,4,5,2,7,10,9,3,1,6,8,1.563162,2.464216
3811,1642,0,3,207,7,2,0,7,2,0,0,10,1,5,9,2,3,7,4,8,6,1.001433,2.658368
3812,1929,1,2,288,43,9,1,39,9,1,1,4,6,1,5,9,10,8,3,2,7,1.522849,2.646672
3813,9639,1,1,564,0,0,0,0,0,0,0,6,9,5,4,2,3,10,1,7,8,0.87659,3.489366
3814,8995,1,2,387,11,3,0,13,3,0,1,2,5,4,6,10,9,7,1,3,8,1.842655,2.63457
3815,10057,1,3,331,13,3,0,13,3,0,0,3,2,6,4,10,7,5,1,8,9,1.402406,2.772111
3816,1207,0,1,236,14,3,0,0,0,0,1,5,7,4,10,9,2,8,3,1,6,1.35462,2.920218
3817,8748,1,1,208,7,2,0,13,3,0,1,7,3,5,8,4,2,9,1,6,10,0.914371,3.057759
3818,3841,0,1,223,26,6,1,26,6,1,0,3,7,1,6,10,9,5,2,4,8,1.683464,2.732866
3819,4797,0,2,622,14,3,0,14,3,0,0,3,6,2,5,7,4,9,1,8,10,1.683464,2.732866
3820,9441,1,3,310,14,3,0,14,3,0,0,2,4,5,7,3,6,9,1,8,10,1.364625,3.203719
3821,1288,1,2,308,11,3,0,11,3,0,0,2,4,1,7,9,6,10,3,5,8,1.683464,2.732866
3822,5193,0,2,266,13,3,0,13,3,0,0,8,2,7,5,1,3,6,4,9,10,1.001433,2.658368
3823,4777,0,5,560,16,3,0,0,0,0,1,4,10,2,6,1,8,7,3,9,5,1.044819,3.21582
3824,8388,1,2,255,9,3,0,11,3,0,1,2,7,4,9,3,5,10,1,6,8,1.364625,3.203719
3825,4695,0,4,384,37,8,1,37,8,1,0,1,10,2,5,4,3,9,7,6,8,1.921137,2.136169
3826,8839,1,1,219,29,6,1,29,6,1,0,9,6,4,7,2,1,5,3,8,10,0.87659,3.489366
3827,4627,0,1,242,13,3,0,13,3,0,0,6,3,8,4,2,7,10,1,5,9,0.763761,3.255065
3828,9249,1,2,229,8,3,0,8,3,0,0,5,8,3,6,1,10,9,2,4,7,1.044819,3.21582
3829,4513,0,3,281,18,5,0,18,5,0,0,9,5,8,2,3,4,7,1,6,10,1.3511,3.095963
3830,9868,1,2,384,14,3,0,14,3,0,0,6,4,5,7,2,3,8,1,9,10,0.87659,3.489366
3831,1597,0,3,203,14,3,0,14,3,0,0,10,6,9,1,7,4,8,2,3,5,1.82913,2.526814
3832,1925,1,2,374,13,3,0,14,3,0,1,4,1,3,9,10,8,5,2,6,7,1.082599,2.784213
3833,4653,0,2,445,10,3,0,10,3,0,0,7,10,4,6,9,1,8,3,5,2,1.849092,2.733606
3834,8399,1,1,241,16,3,0,18,5,0,1,1,3,4,10,5,6,9,2,7,8,1.402406,2.772111
3835,9697,1,2,612,37,8,1,37,8,1,0,5,1,7,2,8,4,3,6,10,9,1.994285,1.513359
3836,1348,0,3,276,12,3,0,12,3,0,0,5,8,1,3,9,10,6,2,4,7,1.669938,2.62511
3837,9705,1,2,252,26,6,1,27,6,1,1,7,5,4,6,2,3,8,1,10,9,0.87659,3.489366
3838,9347,1,1,316,11,3,0,12,3,0,1,10,8,4,1,6,3,9,2,7,5,1.501709,2.898656
3839,1079,1,2,210,11,3,0,11,3,0,0,1,4,6,8,7,2,5,3,9,10,1.515235,3.006412
3840,6451,0,2,216,4,1,0,6,1,0,1,4,6,3,8,10,9,1,2,5,7,1.563162,2.464216
3841,4247,0,3,427,16,3,0,8,3,0,1,6,2,8,4,5,3,9,1,7,10,0.914371,3.057759
3842,3441,0,0,214,26,6,1,26,6,1,0,8,2,7,9,3,5,10,1,6,4,0.763761,3.255065
3843,1163,0,1,222,25,6,1,8,3,0,1,9,3,2,4,8,5,7,1,6,10,1.082599,2.784213
3844,9680,1,2,393,8,3,0,16,3,0,1,5,9,6,4,1,2,8,3,7,10,0.87659,3.489366
3845,3667,0,3,222,26,6,1,26,6,1,0,6,5,2,1,10,8,7,9,3,4,2.235031,1.656571
3846,1944,1,2,375,1,1,0,1,1,0,0,3,4,7,5,2,1,10,6,8,9,1.602298,2.607022
3847,8831,1,2,249,35,8,1,29,6,1,1,8,10,4,3,1,5,7,2,6,9,1.3511,3.095963
3848,3565,0,1,209,23,6,1,26,6,1,1,6,5,3,7,10,9,4,1,2,8,1.522849,2.646672
3849,4527,0,4,202,12,3,0,12,3,0,0,1,7,5,6,8,3,9,2,4,10,1.515235,3.006412
3850,9672,1,1,204,13,3,0,8,3,0,1,4,7,6,10,1,2,9,3,5,8,0.87659,3.489366
3851,8465,1,2,254,16,3,0,6,1,0,1,7,6,8,2,1,4,9,3,10,5,1.3511,3.095963
3852,9901,1,2,299,14,3,0,13,3,0,1,7,3,9,10,2,6,5,1,8,4,0.763761,3.255065
3853,9132,1,3,500,0,0,0,0,0,0,0,2,7,6,8,1,4,9,3,5,10,1.364625,3.203719
3854,6147,0,1,281,29,6,1,29,6,1,0,4,9,6,2,5,1,8,3,7,10,1.501709,2.898656
3855,8841,1,0,240,12,3,0,12,3,0,0,4,8,3,10,2,9,5,1,7,6,1.044819,3.21582
3856,5353,0,4,384,24,5,0,24,5,0,0,10,1,5,7,3,8,9,6,2,4,1.328854,2.286526
3857,5739,0,3,258,13,3,0,13,3,0,0,6,4,7,5,1,3,9,2,8,10,0.87659,3.489366
3858,5237,0,2,170,45,9,1,45,9,1,0,4,3,9,5,10,2,1,8,7,6,1.519776,1.906763
3859,10039,1,2,456,31,7,1,25,6,1,1,3,4,8,5,1,2,10,7,6,9,1.602298,2.607022
3860,5339,0,2,335,26,6,1,26,6,1,0,8,6,4,5,2,3,10,1,7,9,0.87659,3.489366
3861,5865,0,2,481,35,8,1,35,8,1,0,6,7,3,2,10,9,5,1,4,8,1.669938,2.62511
3862,1962,1,1,460,16,3,0,13,3,0,1,4,9,3,2,8,6,7,1,5,10,1.669938,2.62511
3863,7065,0,2,328,11,3,0,11,3,0,0,3,9,5,6,4,2,8,1,7,10,1.515235,3.006412
3864,1668,1,1,417,25,6,1,26,6,1,1,3,9,4,10,7,1,5,2,6,8,1.515235,3.006412
3865,6519,0,2,167,0,0,0,0,0,0,0,1,10,2,9,5,8,3,6,4,7,2.288869,1.581871
3866,10021,1,1,295,26,6,1,26,6,1,0,2,3,9,1,5,4,6,8,10,7,2.114588,1.78201
3867,5639,0,2,209,14,3,0,14,3,0,0,3,6,2,5,10,9,7,1,4,8,1.683464,2.732866
3868,5059,0,1,255,16,3,0,0,0,0,1,9,5,1,6,10,3,8,4,2,7,1.760522,2.049975
3869,9022,1,2,178,8,3,0,17,4,0,1,1,7,6,8,3,4,10,5,2,9,1.929718,2.23518
3870,8689,1,1,326,13,3,0,13,3,0,0,3,2,8,10,1,5,4,9,7,6,1.489469,2.37272
3871,4201,0,0,179,27,6,1,27,6,1,0,7,6,2,8,10,9,4,1,3,5,1.522849,2.646672
3872,3727,0,3,335,39,9,1,39,9,1,0,6,3,5,7,2,8,10,1,9,4,0.763761,3.255065
3873,8495,1,2,320,19,5,0,19,5,0,0,1,9,3,4,8,5,6,2,7,10,1.683464,2.732866
3874,3021,0,1,334,9,3,0,9,3,0,0,8,4,2,1,10,6,7,3,5,9,1.669938,2.62511
3875,8930,1,2,242,29,6,1,29,6,1,0,3,9,2,4,10,5,8,1,6,7,1.683464,2.732866
3876,9102,1,2,240,13,3,0,13,3,0,0,9,3,7,5,1,10,6,2,4,8,0.763761,3.255065
3877,6847,0,3,379,14,3,0,12,3,0,1,2,10,4,1,8,7,9,6,3,5,2.554838,1.644469
3878,1541,1,1,510,16,3,0,16,3,0,0,1,9,3,8,10,6,7,2,4,5,1.683464,2.732866
3879,8654,1,2,214,22,2,0,22,2,0,0,9,6,1,7,10,2,5,4,3,8,1.760522,2.049975
3880,4255,0,4,262,13,3,0,12,3,0,1,5,4,2,6,3,7,10,1,8,9,1.044819,3.21582
3881,8553,1,2,433,44,9,1,44,9,1,0,1,7,3,6,4,5,10,2,8,9,1.683464,2.732866
3882,3211,0,5,540,18,5,0,18,5,0,0,7,4,5,8,3,9,10,6,1,2,2.263575,1.962373
3883,1704,1,1,260,7,2,0,1,1,0,1,1,3,4,5,10,6,2,8,9,7,2.007811,1.621115
3884,2012,1,2,253,0,0,0,0,0,0,0,3,10,2,1,8,7,4,5,9,6,2.395646,1.742765
3885,8651,1,1,348,20,2,0,20,2,0,0,3,10,4,2,8,7,5,9,1,6,2.554838,1.644469
3886,3285,0,3,250,4,1,0,4,1,0,0,5,6,2,9,3,4,8,1,7,10,1.044819,3.21582
3887,8086,1,2,261,26,6,1,26,6,1,0,3,5,6,7,1,2,8,4,9,10,1.602298,2.607022
3888,6583,0,3,772,13,3,0,13,3,0,0,3,9,5,8,1,2,10,4,6,7,1.602298,2.607022
3889,1875,1,2,322,29,6,1,29,6,1,0,4,7,2,3,10,1,9,5,6,8,1.907611,2.028413
3890,9794,1,2,239,13,3,0,13,3,0,0,4,9,2,5,10,8,1,3,6,7,1.563162,2.464216
3891,8140,1,2,577,5,1,0,5,1,0,0,2,6,4,5,7,1,8,3,9,10,1.515235,3.006412
3892,8187,1,0,210,17,4,0,14,3,0,1,4,9,2,8,10,3,7,1,5,6,1.195429,3.018514
3893,5357,0,0,256,14,3,0,14,3,0,0,5,7,2,6,10,4,9,1,3,8,1.522849,2.646672
3894,5729,0,1,342,26,6,1,15,4,0,1,2,4,5,1,7,8,9,3,6,10,1.989744,2.613009
3895,4445,0,1,240,18,5,0,18,5,0,0,4,1,2,5,9,8,6,3,7,10,1.082599,2.784213
3896,8013,1,1,262,16,3,0,16,3,0,0,2,1,6,3,9,5,8,4,7,10,2.114588,1.78201
3897,3323,0,3,224,31,7,1,18,5,0,1,7,6,5,8,2,3,9,1,4,10,0.87659,3.489366
3898,9425,1,1,280,35,8,1,9,3,0,1,5,10,1,2,4,3,9,6,8,7,1.907611,2.028413
3899,3627,0,3,411,26,6,1,26,6,1,0,8,2,3,9,4,5,6,1,7,10,1.082599,2.784213
3900,8973,1,2,218,12,3,0,12,3,0,0,1,3,6,5,7,8,2,9,10,4,2.007811,1.621115
3901,1457,0,1,426,39,9,1,13,3,0,1,6,4,9,7,2,1,8,3,5,10,0.87659,3.489366
3902,1221,1,5,623,17,4,0,11,3,0,1,6,4,5,9,2,3,8,1,7,10,0.87659,3.489366
3903,4041,0,0,240,2,1,0,2,1,0,0,6,8,3,7,1,4,9,2,5,10,1.044819,3.21582
3904,9860,1,3,216,13,3,0,0,0,0,1,2,3,6,10,5,1,8,4,7,9,1.640078,2.175414
3905,8011,1,1,366,13,3,0,13,3,0,0,1,4,8,7,3,2,6,5,9,10,1.602298,2.607022
3906,1320,1,1,236,19,5,0,19,5,0,0,6,7,4,2,8,3,9,1,5,10,1.501709,2.898656
3907,5013,0,3,290,26,6,1,26,6,1,0,5,6,3,4,2,10,8,1,7,9,1.044819,3.21582
3908,1872,0,3,594,35,8,1,35,8,1,0,9,5,2,6,8,1,4,3,7,10,1.195429,3.018514
3909,1323,1,2,624,24,5,0,24,5,0,0,1,5,8,3,10,6,2,9,7,4,2.59515,1.462013
3910,8586,1,1,296,14,3,0,14,3,0,0,5,4,3,8,10,7,6,1,2,9,1.522849,2.646672
3911,9328,1,1,187,13,3,0,13,3,0,0,7,1,5,8,4,9,10,3,6,2,1.736262,2.499304
3912,9802,1,0,414,13,3,0,13,3,0,0,6,9,2,8,5,4,1,3,7,10,1.563162,2.464216
3913,9523,1,2,272,12,3,0,43,9,1,1,1,3,5,4,10,8,7,2,6,9,1.402406,2.772111
3914,8883,1,2,325,8,3,0,13,3,0,1,6,10,4,8,2,7,5,1,9,3,1.698482,2.930912
3915,4679,0,2,388,7,2,0,7,2,0,0,4,6,7,3,10,2,5,1,8,9,1.501709,2.898656
3916,9724,1,3,330,26,6,1,26,6,1,0,9,10,8,3,1,4,7,5,2,6,1.916193,2.127423
3917,1316,0,3,231,13,3,0,13,3,0,0,6,4,3,8,1,9,5,2,7,10,1.044819,3.21582
3918,1996,0,3,233,18,5,0,18,5,0,0,9,7,5,3,1,4,8,2,6,10,1.3511,3.095963
3919,4499,0,0,226,16,3,0,16,3,0,0,7,4,5,6,10,8,2,9,3,1,2.781917,1.210768
3920,6055,0,2,271,11,3,0,14,3,0,1,8,6,4,7,3,1,10,2,9,5,0.87659,3.489366
3921,8811,1,1,446,25,6,1,25,6,1,0,2,9,7,3,6,4,1,5,8,10,2.59515,1.462013
3922,1540,1,2,480,0,0,0,14,3,0,1,6,8,5,2,10,1,9,4,3,7,2.066802,1.930117
3923,8050,1,2,217,1,1,0,13,3,0,1,6,4,7,8,1,2,5,3,9,10,0.87659,3.489366
3924,9381,1,2,329,11,3,0,11,3,0,0,6,5,2,10,3,4,8,1,7,9,1.044819,3.21582
3925,4857,0,3,265,25,6,1,25,6,1,0,2,8,5,1,10,9,7,4,6,3,3.049309,1.457857
3926,8548,1,2,325,0,0,0,13,3,0,1,6,7,5,4,1,3,2,10,8,9,1.481996,2.338371
3927,1232,1,1,357,14,3,0,14,3,0,0,5,2,6,9,3,4,10,1,7,8,0.763761,3.255065
3928,6217,0,1,225,1,1,0,0,0,0,1,2,3,1,6,5,8,9,4,7,10,1.808307,1.901868
3929,1233,1,2,240,13,3,0,13,3,0,0,5,2,4,8,3,6,9,1,7,10,0.763761,3.255065
3930,1879,0,1,205,39,9,1,16,3,0,1,2,8,10,4,1,9,6,3,7,5,1.364625,3.203719
3931,5707,0,1,197,1,1,0,13,3,0,1,6,4,3,5,9,10,7,1,2,8,1.522849,2.646672
3932,1661,0,4,341,8,3,0,8,3,0,0,5,9,4,6,2,3,10,1,7,8,0.87659,3.489366
3933,3633,0,2,247,16,3,0,18,5,0,1,10,4,2,5,9,7,3,1,6,8,1.563162,2.464216
3934,9788,1,2,278,11,3,0,13,3,0,1,4,1,3,5,10,7,9,2,6,8,1.082599,2.784213
3935,5419,0,2,220,18,5,0,18,5,0,0,7,5,3,8,10,1,9,2,4,6,1.195429,3.018514
3936,8089,1,2,298,0,0,0,0,0,0,0,6,8,3,4,5,2,10,1,7,9,1.195429,3.018514
3937,8300,1,1,223,24,5,0,24,5,0,0,4,8,1,6,9,10,5,3,2,7,1.522849,2.646672
3938,4075,0,1,209,14,3,0,14,3,0,0,6,1,3,5,10,9,7,2,4,8,1.082599,2.784213
3939,9650,1,3,344,1,1,0,2,1,0,1,5,7,3,8,6,4,9,1,2,10,1.522849,2.646672
3940,1860,1,2,341,31,7,1,14,3,0,1,3,1,5,2,9,10,7,4,8,6,2.114588,1.78201
3941,1351,1,2,346,26,6,1,25,6,1,1,4,5,7,3,1,8,6,2,9,10,1.3511,3.095963
3942,9296,1,1,289,0,0,0,13,3,0,1,4,6,5,9,1,3,8,2,7,10,0.87659,3.489366
3943,8368,1,2,235,26,6,1,26,6,1,0,2,1,9,3,10,6,5,8,7,4,2.114588,1.78201
3944,9337,1,2,369,18,5,0,13,3,0,1,3,10,2,8,6,1,9,7,5,4,1.921137,2.136169
3945,4153,0,0,273,20,2,0,20,2,0,0,3,1,6,9,4,5,7,2,8,10,1.402406,2.772111
3946,6353,0,3,294,33,7,1,33,7,1,0,3,5,4,8,2,6,9,1,7,10,1.364625,3.203719
3947,9396,1,1,373,14,3,0,13,3,0,1,3,4,8,6,1,2,5,7,9,10,1.602298,2.607022
3948,10096,1,1,359,43,9,1,26,6,1,1,2,10,5,3,4,1,8,6,7,9,2.227417,2.016311
3949,1754,0,1,329,26,6,1,26,6,1,0,3,7,5,10,8,1,2,4,6,9,2.12064,1.855417
3950,3783,0,2,239,18,5,0,18,5,0,0,6,2,8,9,3,4,7,5,1,10,1.328854,2.286526
3951,1182,1,1,319,13,3,0,13,3,0,0,3,2,1,7,9,4,10,5,6,8,1.808307,1.901868
3952,8109,1,2,243,13,3,0,11,3,0,1,9,7,4,6,1,2,10,5,3,8,1.441683,2.520827
3953,1926,1,2,449,26,6,1,26,6,1,0,2,1,8,4,5,3,7,6,10,9,1.640078,2.175414
3954,9755,1,2,485,11,3,0,11,3,0,0,2,5,4,6,3,10,8,1,7,9,1.364625,3.203719
3955,3483,0,3,388,44,9,1,44,9,1,0,4,7,5,9,2,3,10,1,6,8,0.87659,3.489366
3956,7093,0,2,203,6,1,0,12,3,0,1,6,2,10,3,1,4,5,8,9,7,1.475943,2.264964
3957,3375,0,5,350,13,3,0,14,3,0,1,2,8,4,6,3,5,10,1,7,9,1.364625,3.203719
3958,4369,0,1,191,11,3,0,12,3,0,1,6,4,5,8,1,2,7,3,9,10,0.87659,3.489366
3959,1542,0,2,222,22,2,0,22,2,0,0,6,10,2,3,9,8,7,1,4,5,1.669938,2.62511
3960,5883,0,1,278,11,3,0,11,3,0,0,2,7,3,6,4,9,5,1,8,10,1.683464,2.732866
3961,9979,1,3,286,26,6,1,26,6,1,0,9,10,6,5,4,1,3,2,8,7,1.394933,2.737762
