1st,2nd*0.8,3rd*0.6,â¡èdïΩãœ
2.728978008,1.894456762,1.348280255,2.488214594
0.926384365,2.183182406,0.487826087,1.498913691
1.264872521,2.98443804,1.613040494,2.442646273
0.551854656,1.011898017,1.637386805,1.333808116
0.551854656,1.415647226,1.637386805,1.502036953
0.926384365,2.183182406,1.420842572,1.88767056
1.769559033,0.441483725,0.555830619,1.152863907
0.551854656,0.650434782,0.758923513,0.817172063
0.551854656,2.183182406,1.613040494,1.811698982
0.551854656,0.650434782,1.06173542,0.943343691
0.551854656,1.415647226,0.555830619,1.051388542
1.264872521,1.415647226,1.348280255,1.678666668
0.551854656,0.741107492,1.420842572,1.130751967
0.813043478,2.183182406,0.331112794,1.386391116
0.926384365,1.894456762,1.613040494,1.847450676
1.264872521,0.650434782,0.331112794,0.936008374
2.728978008,2.150720659,1.420842572,2.625225516
0.551854656,1.415647226,0.487826087,1.023053321
2.728978008,1.894456762,1.06173542,2.368820913
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,0.650434782,1.06173542,0.943343691
2.728978008,1.894456762,1.613040494,2.59853136
0.551854656,2.183182406,1.613040494,1.811698982
1.264872521,1.415647226,1.420842572,1.708900966
0.551854656,1.415647226,0.758923513,1.136010581
1.769559033,0.441483725,1.348280255,1.483051255
0.551854656,1.894456762,1.348280255,1.581079864
1.769559033,1.797707006,0.331112794,1.624324514
3.73054755,1.797707006,0.487826087,2.506700268
0.551854656,0.741107492,1.637386805,1.22097873
0.551854656,1.415647226,1.613040494,1.491892657
1.769559033,0.441483725,0.555830619,1.152863907
0.551854656,2.183182406,0.487826087,1.342859646
0.551854656,1.415647226,0.487826087,1.023053321
0.926384365,0.441483725,0.487826087,0.773205907
1.769559033,1.797707006,0.758923513,1.80257898
1.769559033,2.150720659,0.758923513,1.949668002
2.688400824,0.650434782,1.637386805,2.073426005
0.551854656,0.741107492,1.348280255,1.100517668
0.926384365,0.650434782,1.637386805,1.33925248
1.264872521,2.183182406,1.420842572,2.028707291
1.769559033,0.441483725,1.348280255,1.483051255
0.551854656,0.741107492,1.06173542,0.981123987
0.813043478,0.441483725,0.758923513,0.838937798
0.813043478,1.415647226,0.331112794,1.066584791
0.926384365,1.011898017,0.487826087,1.010878529
1.769559033,0.741107492,0.487826087,1.249371922
0.926384365,2.183182406,1.613040494,1.967753027
2.368070953,2.183182406,0.331112794,2.03431923
0.551854656,1.797707006,2.23832853,1.911620914
2.728978008,1.797707006,1.06173542,2.328508514
2.688400824,2.183182406,0.331112794,2.16779001
0.551854656,0.650434782,0.758923513,0.817172063
0.926384365,1.797707006,0.758923513,1.451256202
0.551854656,1.011898017,0.555830619,0.883159705
0.926384365,1.011898017,1.06173542,1.250007417
1.769559033,0.441483725,0.555830619,1.152863907
0.551854656,2.183182406,1.06173542,1.581988534
2.728978008,2.150720659,1.420842572,2.625225516
0.551854656,1.415647226,1.348280255,1.381575891
0.926384365,2.183182406,1.348280255,1.857436261
1.264872521,0.441483725,0.487826087,0.914242639
0.551854656,1.415647226,1.613040494,1.491892657
1.264872521,1.415647226,1.348280255,1.678666668
0.551854656,1.797707006,1.06173542,1.421373784
0.813043478,0.441483725,1.613040494,1.194819874
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,0.650434782,0.758923513,0.817172063
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,1.415647226,1.348280255,1.381575891
2.247133758,1.415647226,0.487826087,1.729419613
2.728978008,0.441483725,1.420842572,1.91304346
2.688400824,0.441483725,1.348280255,1.865902002
0.551854656,1.415647226,1.637386805,1.502036953
0.813043478,2.183182406,0.555830619,1.480023543
2.688400824,0.650434782,0.331112794,1.529145167
2.688400824,1.797707006,0.555830619,2.100807687
0.813043478,1.415647226,0.555830619,1.160217218
1.264872521,0.441483725,0.555830619,0.94257786
0.813043478,2.183182406,0.758923513,1.564645582
0.551854656,2.183182406,1.06173542,1.581988534
1.264872521,2.150720659,1.637386805,2.105408327
0.813043478,1.011898017,0.331112794,0.898355954
0.551854656,1.415647226,1.637386805,1.502036953
2.728978008,1.894456762,0.331112794,2.064394818
2.368070953,0.441483725,0.758923513,1.486865913
0.813043478,2.183182406,0.331112794,1.386391116
0.551854656,1.011898017,0.487826087,0.854824483
0.551854656,0.650434782,1.637386805,1.183198435
0.551854656,2.183182406,1.06173542,1.581988534
2.247133758,2.150720659,2.23832853,2.765076228
0.926384365,1.011898017,0.487826087,1.010878529
0.813043478,0.741107492,0.331112794,0.785526568
0.551854656,0.650434782,1.348280255,1.062737372
0.551854656,1.415647226,1.348280255,1.381575891
0.926384365,0.441483725,1.06173542,1.012334796
1.769559033,0.441483725,1.613040494,1.593368022
0.813043478,1.011898017,1.06173542,1.202782048
1.264872521,0.441483725,0.487826087,0.914242639
1.769559033,1.797707006,1.613040494,2.158461056
0.551854656,1.011898017,1.420842572,1.243581352
1.769559033,0.441483725,0.758923513,1.237485946
0.551854656,0.741107492,0.487826087,0.741995098
0.551854656,2.183182406,0.555830619,1.371194867
0.551854656,2.183182406,0.758923513,1.455816906
1.264872521,0.441483725,1.637386805,1.393226271
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,1.011898017,0.487826087,0.854824483
0.551854656,0.650434782,0.555830619,0.732550024
0.551854656,1.415647226,1.637386805,1.502036953
0.551854656,1.011898017,1.06173542,1.093953372
0.926384365,1.011898017,0.331112794,0.945581323
0.926384365,2.183182406,1.06173542,1.73804258
1.264872521,0.650434782,1.637386805,1.480289212
0.813043478,0.441483725,1.06173542,0.965109426
0.551854656,1.011898017,0.487826087,0.854824483
2.728978008,1.894456762,1.06173542,2.368820913
2.728978008,1.894456762,0.331112794,2.064394818
0.551854656,1.011898017,0.487826087,0.854824483
0.926384365,1.415647226,1.420842572,1.567864235
0.551854656,1.011898017,1.637386805,1.333808116
0.551854656,0.650434782,1.637386805,1.183198435
0.813043478,2.183182406,0.555830619,1.480023543
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,2.183182406,1.613040494,1.811698982
1.769559033,2.98443804,1.420842572,2.572849852
0.551854656,1.415647226,1.348280255,1.381575891
1.769559033,1.797707006,0.331112794,1.624324514
0.813043478,1.011898017,1.637386805,1.442636792
0.551854656,0.741107492,0.487826087,0.741995098
1.264872521,0.441483725,1.06173542,1.153371527
0.813043478,2.183182406,0.331112794,1.386391116
1.264872521,0.650434782,1.06173542,1.240434468
2.368070953,1.797707006,1.613040494,2.407841022
0.813043478,1.415647226,1.637386805,1.610865629
0.551854656,1.011898017,0.487826087,0.854824483
0.813043478,1.011898017,0.331112794,0.898355954
0.551854656,1.797707006,0.758923513,1.295202156
0.926384365,1.415647226,0.758923513,1.292064627
0.813043478,0.441483725,0.555830619,0.754315759
1.264872521,0.650434782,1.613040494,1.470144916
1.264872521,0.650434782,1.613040494,1.470144916
0.926384365,1.894456762,1.613040494,1.847450676
0.551854656,1.011898017,1.637386805,1.333808116
0.551854656,0.650434782,1.637386805,1.183198435
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,1.415647226,1.637386805,1.502036953
0.551854656,1.415647226,1.637386805,1.502036953
0.926384365,1.011898017,0.487826087,1.010878529
0.551854656,2.183182406,1.613040494,1.811698982
0.813043478,1.011898017,0.555830619,0.991988381
0.551854656,1.415647226,0.487826087,1.023053321
2.688400824,1.415647226,0.331112794,1.847983685
0.813043478,0.741107492,1.420842572,1.239580642
0.813043478,0.741107492,1.06173542,1.089952662
1.264872521,0.650434782,1.637386805,1.480289212
2.728978008,1.011898017,0.331112794,1.696662008
1.769559033,1.797707006,0.331112794,1.624324514
2.728978008,0.650434782,0.555830619,1.639684754
0.551854656,1.415647226,1.348280255,1.381575891
1.769559033,2.150720659,0.555830619,1.865045963
2.688400824,0.441483725,1.06173542,1.74650832
1.264872521,2.98443804,1.420842572,2.362563805
1.264872521,0.650434782,0.555830619,1.029640801
0.551854656,1.011898017,0.555830619,0.883159705
2.368070953,1.415647226,0.555830619,1.808145333
2.247133758,2.183182406,0.487826087,2.049225938
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,2.183182406,1.613040494,1.811698982
0.551854656,1.415647226,1.348280255,1.381575891
0.813043478,1.797707006,0.758923513,1.404030832
0.813043478,0.441483725,0.758923513,0.838937798
1.264872521,0.741107492,1.637386805,1.518069507
1.769559033,1.797707006,1.613040494,2.158461056
0.551854656,1.797707006,0.758923513,1.295202156
2.247133758,0.441483725,1.06173542,1.562647043
0.551854656,0.741107492,1.06173542,0.981123987
0.551854656,0.650434782,0.555830619,0.732550024
0.551854656,2.183182406,0.487826087,1.342859646
1.769559033,2.183182406,0.331112794,1.784939264
0.551854656,0.650434782,1.06173542,0.943343691
2.368070953,0.741107492,1.613040494,1.967591225
0.926384365,0.441483725,1.06173542,1.012334796
0.551854656,1.011898017,1.06173542,1.093953372
0.813043478,2.183182406,0.555830619,1.480023543
0.551854656,1.011898017,0.555830619,0.883159705
0.926384365,1.011898017,1.613040494,1.479717865
2.728978008,2.150720659,1.06173542,2.475597536
0.813043478,1.011898017,1.613040494,1.432492496
0.813043478,0.741107492,1.637386805,1.329807406
0.551854656,0.650434782,0.758923513,0.817172063
2.728978008,1.797707006,1.06173542,2.328508514
0.813043478,0.441483725,0.758923513,0.838937798
0.551854656,1.797707006,0.555830619,1.210580117
0.551854656,0.741107492,1.420842572,1.130751967
0.551854656,1.415647226,1.613040494,1.491892657
0.551854656,1.415647226,1.348280255,1.381575891
0.813043478,0.441483725,0.758923513,0.838937798
0.551854656,0.741107492,0.487826087,0.741995098
2.728978008,0.441483725,1.420842572,1.91304346
0.551854656,1.415647226,1.637386805,1.502036953
0.551854656,1.415647226,0.487826087,1.023053321
2.728978008,0.741107492,1.348280255,2.007652398
0.551854656,0.650434782,0.758923513,0.817172063
0.551854656,2.150720659,1.06173542,1.568462806
0.926384365,0.441483725,1.637386805,1.252189539
0.813043478,1.011898017,0.331112794,0.898355954
2.247133758,2.150720659,0.487826087,2.03570021
0.551854656,1.011898017,1.06173542,1.093953372
0.551854656,1.415647226,2.23832853,1.752429339
1.264872521,1.797707006,0.331112794,1.414038467
0.551854656,1.415647226,0.487826087,1.023053321
2.728978008,1.894456762,0.555830619,2.158027246
2.728978008,2.150720659,2.23832853,2.965844666
0.551854656,1.011898017,0.487826087,0.854824483
2.728978008,0.741107492,1.613040494,2.117969164
3.73054755,2.183182406,1.613040494,3.136154355
2.368070953,1.415647226,0.555830619,1.808145333
0.551854656,2.150720659,0.555830619,1.357669139
1.769559033,1.894456762,1.613040494,2.198773454
1.264872521,0.441483725,1.06173542,1.153371527
1.769559033,0.441483725,1.420842572,1.513285554
0.551854656,0.650434782,1.06173542,0.943343691
2.368070953,0.441483725,1.06173542,1.613037541
0.813043478,0.441483725,1.06173542,0.965109426
0.551854656,0.650434782,1.637386805,1.183198435
0.813043478,1.415647226,0.331112794,1.066584791
1.264872521,0.741107492,1.06173542,1.278214764
2.728978008,2.150720659,1.06173542,2.475597536
0.551854656,0.741107492,1.06173542,0.981123987
0.926384365,0.441483725,1.420842572,1.161962776
0.551854656,0.741107492,0.758923513,0.854952359
2.247133758,2.183182406,1.613040494,2.518065275
0.926384365,1.011898017,0.331112794,0.945581323
0.813043478,2.150720659,1.06173542,1.677291482
2.728978008,2.150720659,0.758923513,2.349425908
0.551854656,2.183182406,0.758923513,1.455816906
1.769559033,0.441483725,1.348280255,1.483051255
0.813043478,1.011898017,0.555830619,0.991988381
1.769559033,0.650434782,1.348280255,1.570114196
0.551854656,0.741107492,1.348280255,1.100517668
0.551854656,1.415647226,1.420842572,1.411810189
1.264872521,2.183182406,0.331112794,1.574653217
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,2.150720659,0.758923513,1.442291178
2.728978008,0.441483725,1.06173542,1.76341548
0.813043478,0.741107492,0.331112794,0.785526568
1.769559033,2.183182406,0.555830619,1.878571691
0.551854656,0.650434782,0.555830619,0.732550024
2.728978008,1.415647226,0.331112794,1.864890845
1.264872521,0.650434782,1.637386805,1.480289212
0.551854656,1.415647226,1.637386805,1.502036953
1.264872521,0.650434782,0.331112794,0.936008374
1.769559033,0.741107492,1.637386805,1.728355554
2.728978008,1.894456762,0.758923513,2.242649285
0.813043478,1.011898017,1.613040494,1.432492496
0.813043478,0.441483725,0.758923513,0.838937798
1.769559033,0.441483725,1.613040494,1.593368022
1.264872521,0.441483725,2.23832853,1.643618657
1.264872521,0.741107492,1.637386805,1.518069507
0.551854656,2.183182406,0.555830619,1.371194867
0.551854656,0.650434782,1.06173542,0.943343691
2.247133758,1.415647226,1.637386805,2.208403246
0.551854656,0.650434782,1.06173542,0.943343691
0.813043478,0.441483725,0.758923513,0.838937798
0.551854656,2.150720659,0.487826087,1.329333918
2.688400824,1.797707006,1.06173542,2.311601354
2.688400824,2.183182406,0.758923513,2.346044476
0.551854656,1.415647226,0.555830619,1.051388542
0.926384365,0.441483725,0.758923513,0.886163168
2.728978008,0.441483725,1.06173542,1.76341548
0.551854656,1.415647226,1.637386805,1.502036953
0.551854656,2.183182406,0.555830619,1.371194867
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,1.011898017,0.487826087,0.854824483
2.728978008,1.415647226,1.348280255,2.288710621
2.368070953,0.650434782,0.555830619,1.489306814
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,2.183182406,0.555830619,1.371194867
2.728978008,2.150720659,0.487826087,2.236468648
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,0.741107492,1.06173542,0.981123987
0.813043478,1.415647226,0.758923513,1.244839257
0.926384365,0.441483725,1.637386805,1.252189539
2.728978008,2.150720659,1.06173542,2.475597536
0.551854656,1.415647226,1.348280255,1.381575891
1.769559033,0.441483725,1.348280255,1.483051255
0.551854656,1.011898017,1.613040494,1.32366382
1.769559033,2.150720659,0.758923513,1.949668002
2.728978008,0.441483725,1.06173542,1.76341548
0.551854656,1.415647226,0.555830619,1.051388542
2.728978008,0.441483725,1.06173542,1.76341548
0.813043478,1.415647226,0.331112794,1.066584791
2.688400824,2.183182406,2.23832853,2.962463234
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,0.650434782,1.06173542,0.943343691
0.551854656,0.741107492,1.348280255,1.100517668
0.551854656,1.894456762,0.487826087,1.222557294
0.813043478,0.441483725,1.06173542,0.965109426
1.264872521,0.441483725,1.06173542,1.153371527
2.728978008,0.650434782,0.331112794,1.546052327
2.247133758,1.415647226,1.613040494,2.19825895
0.551854656,0.650434782,1.06173542,0.943343691
0.813043478,0.441483725,0.758923513,0.838937798
0.551854656,2.183182406,0.758923513,1.455816906
1.769559033,1.797707006,2.23832853,2.418997737
2.368070953,1.797707006,1.06173542,2.178130575
0.926384365,0.441483725,0.487826087,0.773205907
0.551854656,1.797707006,1.06173542,1.421373784
0.551854656,1.415647226,0.555830619,1.051388542
0.551854656,1.415647226,1.348280255,1.381575891
2.728978008,1.415647226,1.613040494,2.399027387
0.926384365,0.441483725,0.487826087,0.773205907
0.551854656,1.415647226,0.758923513,1.136010581
1.264872521,0.650434782,0.331112794,0.936008374
2.728978008,1.415647226,1.420842572,2.318944919
0.551854656,0.650434782,0.758923513,0.817172063
0.926384365,1.797707006,0.758923513,1.451256202
0.551854656,1.011898017,1.348280255,1.213347053
2.728978008,1.894456762,0.555830619,2.158027246
0.813043478,0.441483725,1.06173542,0.965109426
2.368070953,1.011898017,1.613040494,2.08042061
0.551854656,0.741107492,1.06173542,0.981123987
2.728978008,1.415647226,0.555830619,1.958523272
2.368070953,2.183182406,1.06173542,2.338745325
2.368070953,2.183182406,1.06173542,2.338745325
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,2.183182406,1.613040494,1.811698982
0.926384365,1.011898017,1.420842572,1.399635397
2.247133758,0.441483725,0.758923513,1.436475415
1.264872521,1.415647226,1.637386805,1.79912773
1.769559033,0.441483725,0.555830619,1.152863907
0.551854656,1.415647226,0.487826087,1.023053321
0.551854656,1.011898017,1.613040494,1.32366382
0.926384365,0.650434782,0.758923513,0.973226108
1.264872521,1.797707006,0.331112794,1.414038467
1.264872521,0.441483725,1.613040494,1.383081975
2.688400824,0.650434782,1.637386805,2.073426005
2.368070953,2.150720659,2.23832853,2.815466726
0.813043478,0.741107492,0.331112794,0.785526568
2.728978008,1.797707006,1.06173542,2.328508514
2.688400824,2.183182406,0.555830619,2.261422437
0.551854656,1.415647226,0.758923513,1.136010581
0.926384365,2.150720659,1.348280255,1.843910533
2.247133758,1.894456762,1.637386805,2.407907219
0.551854656,0.741107492,0.758923513,0.854952359
1.769559033,2.183182406,1.613040494,2.319075806
1.264872521,2.183182406,1.613040494,2.108789759
0.551854656,0.650434782,0.555830619,0.732550024
2.688400824,2.183182406,0.758923513,2.346044476
0.813043478,1.011898017,1.637386805,1.442636792
0.551854656,1.011898017,1.06173542,1.093953372
1.264872521,0.650434782,0.331112794,0.936008374
1.264872521,0.441483725,1.637386805,1.393226271
0.926384365,0.441483725,1.06173542,1.012334796
1.769559033,0.441483725,1.348280255,1.483051255
0.926384365,0.441483725,1.06173542,1.012334796
0.813043478,0.441483725,1.06173542,0.965109426
0.551854656,1.011898017,1.06173542,1.093953372
0.551854656,0.650434782,1.613040494,1.173054139
0.813043478,0.741107492,0.331112794,0.785526568
2.688400824,1.797707006,1.637386805,2.551456098
0.551854656,1.415647226,1.613040494,1.491892657
0.926384365,0.650434782,0.758923513,0.973226108
1.264872521,0.441483725,1.06173542,1.153371527
1.264872521,1.894456762,1.637386805,1.998631703
0.926384365,1.894456762,2.23832853,2.107987357
0.551854656,1.797707006,2.23832853,1.911620914
0.551854656,0.650434782,0.758923513,0.817172063
2.688400824,2.183182406,0.331112794,2.16779001
0.551854656,1.894456762,0.758923513,1.335514555
1.769559033,0.441483725,1.348280255,1.483051255
2.688400824,1.894456762,1.06173542,2.351913753
0.551854656,1.415647226,0.758923513,1.136010581
2.247133758,0.441483725,1.613040494,1.792357491
1.769559033,0.741107492,0.331112794,1.184074716
0.551854656,0.741107492,1.06173542,0.981123987
1.264872521,0.441483725,1.613040494,1.383081975
0.551854656,1.415647226,1.637386805,1.502036953
2.247133758,1.415647226,0.487826087,1.729419613
2.368070953,2.183182406,1.613040494,2.568455772
2.728978008,1.797707006,1.613040494,2.558218962
0.813043478,1.011898017,0.555830619,0.991988381
2.688400824,0.441483725,0.555830619,1.535714653
2.688400824,0.441483725,1.06173542,1.74650832
0.813043478,0.441483725,0.758923513,0.838937798
2.728978008,2.150720659,1.348280255,2.594991218
0.813043478,2.183182406,0.331112794,1.386391116
0.813043478,1.011898017,2.23832853,1.693029177
1.264872521,0.441483725,1.420842572,1.302999507
1.264872521,1.797707006,0.331112794,1.414038467
1.264872521,2.183182406,1.613040494,2.108789759
0.551854656,0.741107492,0.487826087,0.741995098
0.926384365,2.183182406,0.331112794,1.433616485
2.368070953,0.441483725,1.348280255,1.732431222
2.688400824,2.183182406,2.23832853,2.962463234
2.247133758,1.415647226,1.613040494,2.19825895
0.813043478,1.011898017,2.23832853,1.693029177
0.551854656,0.741107492,0.487826087,0.741995098
0.813043478,0.441483725,1.06173542,0.965109426
1.769559033,1.797707006,1.613040494,2.158461056
2.728978008,0.441483725,1.348280255,1.882809162
1.769559033,1.011898017,0.487826087,1.362201307
1.264872521,0.441483725,1.06173542,1.153371527
1.769559033,1.797707006,0.331112794,1.624324514
0.813043478,1.011898017,0.555830619,0.991988381
0.551854656,1.415647226,0.487826087,1.023053321
2.728978008,0.650434782,0.331112794,1.546052327
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,1.415647226,0.758923513,1.136010581
0.813043478,1.011898017,0.331112794,0.898355954
0.551854656,1.011898017,0.555830619,0.883159705
0.551854656,0.650434782,1.420842572,1.092971671
0.551854656,1.011898017,0.487826087,0.854824483
0.926384365,0.441483725,1.06173542,1.012334796
0.551854656,2.183182406,0.487826087,1.342859646
2.728978008,2.150720659,0.487826087,2.236468648
2.247133758,2.150720659,0.555830619,2.064035432
2.728978008,1.415647226,1.613040494,2.399027387
0.551854656,1.011898017,1.06173542,1.093953372
0.926384365,0.441483725,1.613040494,1.242045243
1.264872521,0.650434782,1.420842572,1.390062448
0.926384365,0.650434782,0.331112794,0.794971642
0.813043478,0.741107492,1.420842572,1.239580642
0.551854656,1.011898017,1.613040494,1.32366382
0.926384365,1.894456762,0.331112794,1.313314134
1.769559033,2.183182406,1.348280255,2.208759039
1.264872521,0.441483725,1.06173542,1.153371527
0.813043478,0.441483725,0.758923513,0.838937798
0.551854656,2.183182406,0.487826087,1.342859646
0.813043478,1.011898017,1.637386805,1.442636792
2.728978008,0.441483725,1.06173542,1.76341548
0.551854656,0.741107492,1.348280255,1.100517668
0.551854656,0.741107492,1.06173542,0.981123987
0.813043478,1.011898017,0.331112794,0.898355954
0.813043478,1.011898017,0.331112794,0.898355954
0.551854656,0.741107492,1.637386805,1.22097873
0.551854656,2.150720659,1.420842572,1.718090786
0.551854656,0.650434782,0.555830619,0.732550024
0.813043478,1.011898017,1.637386805,1.442636792
0.926384365,1.894456762,1.348280255,1.737133909
2.728978008,0.441483725,1.06173542,1.76341548
2.728978008,0.441483725,1.06173542,1.76341548
1.769559033,0.441483725,1.348280255,1.483051255
2.728978008,2.150720659,1.06173542,2.475597536
0.551854656,1.415647226,0.487826087,1.023053321
2.728978008,0.741107492,1.06173542,1.888258717
1.264872521,0.441483725,1.06173542,1.153371527
0.551854656,0.741107492,1.348280255,1.100517668
0.551854656,0.650434782,0.758923513,0.817172063
0.813043478,0.441483725,0.758923513,0.838937798
0.551854656,2.150720659,0.555830619,1.357669139
0.926384365,1.415647226,1.637386805,1.658090998
0.551854656,0.741107492,0.758923513,0.854952359
2.688400824,2.183182406,0.331112794,2.16779001
2.368070953,1.415647226,0.555830619,1.808145333
0.551854656,2.183182406,1.06173542,1.581988534
2.368070953,0.441483725,0.758923513,1.486865913
0.813043478,0.441483725,0.758923513,0.838937798
0.551854656,1.415647226,1.420842572,1.411810189
0.551854656,1.415647226,0.555830619,1.051388542
0.551854656,0.650434782,1.613040494,1.173054139
0.813043478,1.011898017,0.331112794,0.898355954
2.247133758,2.150720659,1.637386805,2.514683843
1.264872521,0.650434782,0.331112794,0.936008374
0.551854656,0.650434782,0.758923513,0.817172063
0.551854656,1.415647226,1.348280255,1.381575891
0.926384365,1.415647226,1.613040494,1.647946702
0.551854656,0.650434782,0.758923513,0.817172063
0.813043478,0.441483725,0.758923513,0.838937798
0.813043478,0.741107492,1.613040494,1.31966311
0.551854656,2.183182406,1.06173542,1.581988534
1.769559033,0.650434782,1.637386805,1.690575258
0.926384365,2.150720659,0.331112794,1.420090757
2.247133758,2.183182406,0.331112794,1.983928733
0.551854656,2.150720659,0.555830619,1.357669139
0.926384365,1.011898017,0.487826087,1.010878529
1.264872521,0.650434782,0.331112794,0.936008374
0.926384365,0.441483725,1.06173542,1.012334796
1.264872521,0.441483725,1.06173542,1.153371527
0.551854656,0.650434782,0.555830619,0.732550024
1.264872521,2.183182406,1.613040494,2.108789759
0.551854656,1.415647226,1.348280255,1.381575891
2.728978008,1.415647226,0.331112794,1.864890845
1.264872521,0.741107492,1.420842572,1.427842744
0.926384365,0.441483725,1.613040494,1.242045243
0.551854656,1.415647226,1.637386805,1.502036953
0.551854656,0.650434782,1.06173542,0.943343691
1.264872521,0.741107492,1.348280255,1.397608445
2.728978008,0.441483725,1.613040494,1.993125928
2.368070953,0.441483725,0.487826087,1.373908652
0.551854656,1.894456762,0.555830619,1.250892516
0.551854656,0.650434782,1.348280255,1.062737372
0.551854656,1.415647226,2.23832853,1.752429339
2.728978008,0.441483725,0.555830619,1.552621813
1.769559033,0.741107492,0.487826087,1.249371922
0.551854656,0.741107492,0.487826087,0.741995098
2.368070953,0.741107492,2.23832853,2.228127906
0.813043478,2.150720659,2.23832853,2.167538611
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,0.741107492,1.420842572,1.130751967
1.769559033,0.650434782,1.348280255,1.570114196
1.264872521,0.441483725,0.487826087,0.914242639
0.551854656,0.741107492,0.487826087,0.741995098
0.926384365,1.894456762,1.637386805,1.857594972
0.551854656,1.011898017,0.487826087,0.854824483
0.926384365,2.98443804,1.637386805,2.311753837
1.264872521,0.650434782,0.331112794,0.936008374
1.264872521,0.441483725,1.06173542,1.153371527
2.688400824,0.441483725,1.06173542,1.74650832
0.551854656,0.741107492,1.06173542,0.981123987
0.551854656,1.011898017,1.613040494,1.32366382
0.551854656,0.650434782,1.06173542,0.943343691
2.247133758,0.441483725,0.555830619,1.351853376
2.368070953,2.183182406,1.613040494,2.568455772
0.926384365,1.415647226,0.331112794,1.11381016
0.551854656,1.894456762,1.637386805,1.701540926
0.926384365,1.894456762,2.23832853,2.107987357
2.728978008,2.150720659,1.06173542,2.475597536
0.551854656,2.150720659,1.06173542,1.568462806
0.926384365,0.650434782,1.613040494,1.329108184
0.551854656,0.650434782,0.555830619,0.732550024
1.264872521,0.441483725,0.487826087,0.914242639
0.926384365,0.441483725,0.758923513,0.886163168
0.813043478,1.011898017,0.555830619,0.991988381
0.551854656,1.415647226,1.613040494,1.491892657
0.926384365,1.894456762,0.758923513,1.4915686
0.551854656,1.011898017,0.487826087,0.854824483
1.264872521,1.894456762,0.487826087,1.519648071
0.551854656,0.650434782,0.758923513,0.817172063
0.551854656,2.150720659,0.758923513,1.442291178
0.551854656,0.650434782,0.758923513,0.817172063
1.264872521,0.741107492,2.23832853,1.768461893
2.368070953,0.441483725,1.06173542,1.613037541
2.688400824,1.011898017,0.487826087,1.745052053
0.813043478,0.441483725,0.555830619,0.754315759
0.551854656,0.650434782,1.06173542,0.943343691
2.368070953,0.741107492,0.331112794,1.433454683
2.728978008,2.150720659,0.331112794,2.171171442
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,0.650434782,1.637386805,1.183198435
0.926384365,0.441483725,1.06173542,1.012334796
1.264872521,0.441483725,1.06173542,1.153371527
3.73054755,1.415647226,1.637386805,2.826492326
0.551854656,2.183182406,0.555830619,1.371194867
0.551854656,0.650434782,0.555830619,0.732550024
0.551854656,0.741107492,0.758923513,0.854952359
0.813043478,0.741107492,0.758923513,0.963781034
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,1.894456762,1.637386805,1.701540926
2.728978008,0.441483725,1.348280255,1.882809162
0.813043478,0.441483725,1.348280255,1.084503107
0.926384365,2.183182406,1.420842572,1.88767056
1.264872521,1.797707006,2.23832853,2.208711691
0.551854656,0.650434782,0.758923513,0.817172063
0.813043478,1.011898017,0.555830619,0.991988381
2.688400824,0.441483725,2.23832853,2.23675545
1.264872521,1.797707006,0.331112794,1.414038467
0.551854656,1.011898017,1.637386805,1.333808116
0.813043478,0.441483725,1.06173542,0.965109426
2.688400824,2.183182406,1.348280255,2.591609786
2.368070953,1.011898017,0.487826087,1.611581274
0.551854656,2.150720659,1.637386805,1.80831755
0.551854656,0.650434782,1.06173542,0.943343691
0.551854656,2.150720659,0.555830619,1.357669139
2.247133758,0.741107492,1.637386805,1.927345023
2.368070953,1.011898017,0.555830619,1.639916495
0.551854656,0.650434782,0.555830619,0.732550024
0.551854656,1.415647226,0.555830619,1.051388542
2.728978008,0.650434782,1.420842572,2.000106401
0.813043478,0.441483725,0.555830619,0.754315759
0.551854656,1.415647226,0.555830619,1.051388542
0.813043478,1.011898017,1.06173542,1.202782048
0.551854656,2.150720659,0.758923513,1.442291178
0.813043478,1.011898017,0.331112794,0.898355954
0.551854656,1.415647226,1.613040494,1.491892657
0.551854656,1.415647226,0.555830619,1.051388542
0.813043478,0.441483725,1.637386805,1.20496417
2.688400824,0.441483725,1.348280255,1.865902002
0.551854656,1.797707006,1.613040494,1.651084232
0.551854656,1.415647226,0.758923513,1.136010581
1.769559033,0.441483725,1.637386805,1.603512318
